inliers,drift,lin_vel,ang_vel,entropy,target_uncertainty
53,0.1797256006972284,0.4995224673243678,0.12395801303475368,0.8809273223333312,0.6785217103080733
72,0.1567770012170316,0.2260992037605977,0.07227462996450232,0.4439513299934853,0.4927994190798264
148,0.21766359543514616,0.35140222353961137,0.10735619479128196,0.41315310738818756,0.32747033528578184
97,0.10143575661519413,0.19624724749138941,0.05843431690998102,0.29343819341934446,0.332353546401536
125,0.2178086887498567,0.4539855044247654,0.18903697361463054,0.29053344487741917,0.40474929829620704
93,0.15975571984018067,0.15858545399324311,0.05627924015631032,0.7752624914637757,0.49234434221144185
82,0.14209405572350414,0.31460920782283985,0.14498949731383326,0.19179220136211728,0.42823888934911053
107,0.1251575402107499,0.3767315571949531,0.12406160956627246,0.5841863408629517,0.40810369818877423
140,0.2025161565937918,0.3163272544644272,0.18190079815652216,0.33499434226562885,0.3520237286501473
84,0.13281898951894247,0.2415794546724852,0.08727545231514937,0.6846958578868926,0.4893864430704865
55,0.056101668995488144,0.1788003581879065,0.16794121281113758,0.7775213990045712,0.5581722670213087
108,0.029424534888603346,0.3005894818537409,0.14083997102397522,0.43582234867764547,0.2959825395448622
90,0.21363936246701618,0.3970931349256194,0.14300498899810618,0.6576565229020608,0.5610087263999692
56,0.21721653744223463,0.14601366487905754,0.02115691373931208,0.8865495750886971,0.6632675642114755
147,0.07387048056421593,0.38808095025652867,0.09324344313656538,0.5383653038685451,0.2204538705361295
103,0.21466010793947254,0.29268600158386204,0.051872732339421364,0.641116142807417,0.4831664186427772
142,0.02924256621987746,0.48946645495408225,0.12934826252860504,0.5049047469493201,0.20303856399919576
52,0.21508307575007016,0.33300957534631653,0.07287691832768133,0.6863421608012026,0.6539939676663762
126,0.24870956259208724,0.4604516075954218,0.05463594432054026,0.13299961560187726,0.34429290718147004
62,0.20766058134992926,0.39204620215919384,0.027380898557577332,0.5704749755281839,0.5759418777436041
100,0.1803481748015756,0.4088670280340029,0.11939592584249288,0.8416257019179086,0.5283968680419969
128,0.13749227873993367,0.44577139580605807,0.04758888082778037,0.3363871524259208,0.27605603368223663
73,0.15168975284906422,0.19040632288725565,0.03471851510127009,0.28264953647779956,0.43793809090022573
113,0.19923531109718517,0.15810746471411508,0.12708000065050343,0.26354913162253857,0.3938536065721757
67,0.22557103546276336,0.3655357223956458,0.1950722151318874,0.24559766768738572,0.5791623515067191
125,0.014126931461302047,0.3151288528993444,0.10115106268852642,0.20095711204624245,0.1683660857998309
144,0.07500446393769362,0.45937366104195543,0.14288855468787434,0.7818884413913265,0.2990371276973393
85,0.2000279151185631,0.3945953405516561,0.01077339872648299,0.2147440065378679,0.4222832844048736
76,0.18768032654073669,0.37017950118593757,0.08945751625418469,0.2163792519865435,0.4699711507856456
118,0.019855425661779932,0.22749855503314276,0.05179778529155127,0.2395256427325351,0.18249412575872948
90,0.1693991951010527,0.2770356572611411,0.18871804962560668,0.6098706885218512,0.5299206331455604
85,0.1720673400893673,0.1754981848608945,0.07646213764792135,0.3177256307162363,0.44399058728284635
118,0.15127179497903911,0.21308950846753294,0.0642903323840382,0.4139726404278078,0.340655276520312
72,0.10013612052284808,0.481669180363407,0.18261068913208925,0.1761649102980373,0.43239976618300646
67,0.1817695341174218,0.46716938291571153,0.09755493750716962,0.43804400719164427,0.5392233571468763
143,0.13867775475099406,0.40454699930935234,0.043751999962496145,0.1547466711107525,0.19426011348304362
106,0.2438158726579872,0.2504670098777815,0.019739950116138393,0.7664961151038886,0.5126294884594216
99,0.18654518554556193,0.25358274444811857,0.033914629494571885,0.6678756577518441,0.46803165033920335
119,0.14661566999902478,0.3624253035628341,0.06802449023107464,0.4549383134618279,0.34315156178391776
147,0.14810926673758265,0.2663444853131013,0.09905524953197589,0.4131409704077821,0.2645486339581712
61,0.033416735295006834,0.2608457419920094,0.10627652613790957,0.47325184791933406,0.43423604180453684
133,0.05030296927502443,0.18060467908683317,0.055735113457412215,0.5788080953239318,0.23432833679527326
102,0.026719057954901988,0.4314255402921652,0.050397722422114696,0.25896943937834427,0.24000012900392653
112,0.03180574093722992,0.46988399582886153,0.02893140761188185,0.2041800177323496,0.19503373343472957
74,0.1420568595710272,0.3079178799361987,0.12799332433947128,0.58060568806468,0.523169640962649
132,0.22910871433394153,0.3690619373334958,0.09955431931919938,0.6042414045504487,0.4208678515383169
150,0.016930385263190545,0.23814971739138163,0.156083360983408,0.2647261124971835,0.1306159136296714
132,0.018319532826041672,0.17903886866730595,0.05089609368450924,0.6456854356052883,0.21998310413829888
50,0.04440366548884117,0.28149650833559026,0.027367642483201324,0.3208519985433187,0.4150807556419013
133,0.07960452447923932,0.23161777775887904,0.1469232413026411,0.6314250105456858,0.30769837066150896
141,0.0813903454732026,0.36834220614636337,0.12671370702722975,0.7613017946263703,0.3031971526620483
97,0.15702510229592573,0.36162860717879985,0.05371852385722398,0.20887678509567797,0.36358535862835833
80,0.21564918521254342,0.29396810317907496,0.037355622487276675,0.7756680585941912,0.574160127405038
97,0.18741016568630822,0.15823550556825153,0.10649647042959125,0.3561553161351345,0.4414988005165408
142,0.02814028446583907,0.46146901491625114,0.1697603315592388,0.2601835012120127,0.16926708888535325
87,0.13514551168200412,0.2695380528301759,0.1478748694818637,0.40307626363492777,0.45039616103353475
54,0.04425366599716501,0.13084110405383745,0.12959543031178572,0.22404987529942133,0.42447644658204714
74,0.20922354865496764,0.29571164950705514,0.03951571934839388,0.21888346598254493,0.47588417472533745
123,0.11305396485008117,0.3964248454916456,0.03218710809155342,0.22622156226215512,0.24086772405412543
106,0.2298569175879865,0.31449101395552376,0.18801255691126,0.7712264659304257,0.568321541779777
88,0.19001302207147475,0.3291591974654287,0.13966707683851984,0.6179094131393866,0.5364604332276126
62,0.03423992304970266,0.19825489676125319,0.018118019817177533,0.7886626107134956,0.45979566081430256
137,0.20296962783815603,0.13450678129688748,0.1660819956616184,0.6897002135863515,0.4260455060362581
82,0.17865173917262148,0.4171998601447642,0.040870095529720256,0.6002428658126137,0.5011831766297702
136,0.2073928122183807,0.47925408103392786,0.15813408448084362,0.22788679572725334,0.3374845239343308
113,0.16604448843024533,0.3512190706824999,0.012499975212142363,0.21483343068939123,0.308406715809956
126,0.17195515054508145,0.4487315480239932,0.1741921437606024,0.8771825084349296,0.4718729946818002
147,0.2045565500638578,0.33681609219495645,0.04368935400920838,0.18448475765847228,0.24747358819284984
62,0.07468751005463514,0.28713341527341446,0.1582123758570454,0.5626542652836304,0.5070345624487159
55,0.17997931553377194,0.15654362686725454,0.19603453782041963,0.14689022509478164,0.5547732441275189
92,0.0709453349779569,0.2631175112440781,0.18205843883911352,0.8870621758489882,0.4880866121856043
133,0.06804800488763792,0.4104596140657254,0.12258524743437088,0.21519671826277476,0.20431664702517743
116,0.06111965379651739,0.2278713404359893,0.17619744548223526,0.7121730878977818,0.36992128418931614
103,0.14877777788508845,0.3190867125367195,0.03454230818937128,0.36551048586207124,0.36181902054474235
122,0.1673877218960675,0.4952953886635274,0.18556169664921102,0.3385914927419226,0.3765919269145297
106,0.16577107066336771,0.2078714288380754,0.16215856569248402,0.3094587856726221,0.407949147008549
149,0.08350616529825594,0.24716901524352425,0.09548853132866393,0.4090541479947325,0.19816179089884245
132,0.11735207745784973,0.35261758201341653,0.15654466520410057,0.5083138562560444,0.3238975070449139
148,0.11172839069641845,0.344515636095268,0.11810025283159786,0.5140462767759316,0.25660490811460207
70,0.21098943711672322,0.20671529801779018,0.16955620365686525,0.666364295822963,0.6309858340323896
75,0.1263512853626223,0.28833254654627805,0.107923783710525,0.2061677611391356,0.4231192225383972
113,0.07435174992767594,0.4494033908009153,0.1418568499606344,0.2661988874607585,0.28789909241131384
83,0.18003984875731704,0.44430033211166964,0.030760910026241463,0.1249622072939694,0.4003326693508758
89,0.08742381147510014,0.3882284966719355,0.0465823055265879,0.4282433794698852,0.36596302843220235
66,0.24090914900476793,0.14957023635495756,0.07792314130532645,0.6768165225513331,0.6353507951366884
110,0.11593758971768538,0.3748873407776334,0.07726714559838657,0.7792580451748408,0.4111022980202397
102,0.0975113742066822,0.14222705658213639,0.026681436642639826,0.7406366434862032,0.39056014014031054
66,0.03305445912281223,0.47984832168725,0.10973094540208422,0.6606330536976841,0.4577680021109015
133,0.12520129603882468,0.2573226768883189,0.14695628753572307,0.4374855044918561,0.30996078234760266
136,0.2118191968733022,0.340312818200643,0.06726078922246799,0.5214716739918168,0.36383592767332257
121,0.1705087101658194,0.23495089709798778,0.1940664129513889,0.10121716316443577,0.33832783696268015
93,0.19074065149617894,0.2809338863101114,0.04769535449240077,0.3995888464542058,0.44166249743436253
135,0.14715971015910637,0.2046110378082366,0.042529397071386275,0.45978036761476515,0.2864115714947033
51,0.03478094161403473,0.1428553799677789,0.1476962979843293,0.34997566071017416,0.45737649878839776
64,0.13024490674408878,0.2204953756595241,0.027579480778037006,0.5358066118747821,0.49341353075585115
86,0.1877172059910166,0.19833385920837993,0.16896708712831215,0.6472099314007207,0.557974306523384
106,0.04973777443000487,0.28609643059323064,0.1818044639199894,0.6554236064422596,0.38057050384345203
106,0.17911200314476242,0.32837703236118926,0.11653641910789533,0.11306533790099733,0.3624284380536438
65,0.03410665090645175,0.13314574846723448,0.15602061631137676,0.26692817364032173,0.4014898670684216
142,0.10212179761444402,0.28524630261997097,0.12297080558455718,0.5477979650315071,0.27465753309312396
97,0.05477743642114805,0.35591909529638066,0.011590003012961975,0.43674203139832435,0.3002841002638829
127,0.06608940413586609,0.2387251511607038,0.06962975673266758,0.6031081250484351,0.2769539914250335
147,0.1869998910443011,0.45223510785269927,0.14638757714416176,0.3026206335102726,0.2963790594995902
84,0.1960964021035583,0.1746021475763381,0.052225734524546055,0.469819178125646,0.4893408913281502
132,0.015573673914040471,0.2897070277389865,0.15979209601049923,0.6623652296442775,0.2644061908556916
136,0.06932679954948696,0.49288685352181083,0.09726410544329153,0.5140489150199362,0.24610954477584213
73,0.05745642748423843,0.2554692982175362,0.14300274628632212,0.36541737050843337,0.4129953573520302
67,0.017901364847798924,0.26557721165438963,0.09872912489244502,0.8627632670230855,0.47715553172461417
106,0.09825696291669182,0.17895904650419983,0.0487657028655929,0.4922832309724069,0.3383941939657412
66,0.16832619921163325,0.38763578092757467,0.1417625655803066,0.8527968976137066,0.6307579850453339
101,0.15722526063729622,0.18314490639780379,0.091333923148632,0.5356430439780683,0.432164912628633
141,0.18848841490041612,0.3956964788277352,0.010546239000259885,0.5933279949138476,0.319523667993248
147,0.21806793133180183,0.4078499400672714,0.08958734233145922,0.6631661088098733,0.37372929689318
139,0.07805215072191374,0.4929762245383513,0.026354045314827525,0.40313224579903917,0.1944150029354612
102,0.10143191298532021,0.3579958876835173,0.1546874217813574,0.7171020760071681,0.4405841056007648
86,0.12632942373467176,0.26021689043579876,0.010125203127426508,0.4479380049419912,0.39933416360057344
86,0.17160308328589202,0.16160317182268327,0.13817016301051396,0.44522997688018684,0.49075683553754573
100,0.18139604196439185,0.4895960536425251,0.19830143008965656,0.7671999989143868,0.5460170095866926
125,0.18322680282713644,0.22079043826367026,0.11405645527123037,0.3432437027617735,0.35417544520526967
124,0.16511316079927926,0.16797089083987485,0.017079522987066678,0.4513209400095899,0.323697841916096
106,0.08448707055894979,0.37268656261788946,0.19814389469449295,0.28483094797571235,0.3442621109759945
53,0.15997689605747023,0.16239646429732485,0.16613954252953528,0.4976890377834302,0.6009728310202234
58,0.19617768722698714,0.17086798233739608,0.12474947822151473,0.2830681481896826,0.5590733394308308
72,0.012378782607683903,0.30807594653246895,0.1832761480991451,0.6432578291729477,0.44710292942116314
136,0.11356084319266264,0.21577594100490716,0.09367866120627155,0.8663389654834874,0.3549440164526025
54,0.04825465466767914,0.16313952176489188,0.18027181700062836,0.6287679559989017,0.529291507200943
110,0.20554500651302102,0.2131304881981444,0.16160785174369627,0.34144573444835646,0.43792279344886875
54,0.15063374546736608,0.2068797210807191,0.15442065259552046,0.15425102746398256,0.5161888374516342
147,0.16619991131623774,0.43158114938053593,0.051753634189856214,0.8465650764392681,0.3485943891484101
131,0.08424612679755236,0.47099551023796515,0.08174709138611705,0.15443458213775785,0.19640726709979553
55,0.02023880862200232,0.4703113797051788,0.08008102157223045,0.33567199295063466,0.40238173497882124
57,0.010281451403669886,0.34989227069349244,0.03960845214309215,0.5751690916292675,0.4191305054463933
71,0.12273567256217911,0.1324989902541324,0.03645806397379657,0.8580181225689206,0.533648955409264
121,0.0423893990437836,0.14064962588796612,0.14470942797072697,0.5860210465021523,0.3002384396281265
134,0.03779411411601487,0.42828058034215055,0.18754537196884832,0.4462648515719251,0.24628582180633773
64,0.12365925023130575,0.4438394828012173,0.19756751787117227,0.6817049615859188,0.5846613246738279
71,0.13956551927662753,0.1552786733360234,0.0807771574607124,0.7797291780837416,0.5508656659499982
115,0.041200354839706896,0.3506111100511058,0.19206361865004948,0.6843361787754703,0.35577300257085004
120,0.06954756336377788,0.3916712367272003,0.19898215831701915,0.8170918129191655,0.39560403293804086
117,0.22957786141183473,0.32467735916002893,0.11865395012390724,0.4139126354980601,0.4358641824198262
89,0.06812207025168152,0.3773820581780257,0.038972222692821995,0.424073742925021,0.34471350088864633
149,0.2419992197114526,0.39407522166855424,0.18905205538162168,0.5043244205335026,0.39728500399965655
52,0.011914510729143925,0.15724921601356232,0.15070948607834692,0.6542298031418842,0.4958528147159451
133,0.22677452707920104,0.17448603843400493,0.16740293594460848,0.6877237944835674,0.4596030076458378
135,0.040191891090006926,0.4863291658781457,0.1652954031257464,0.797773552184268,0.30684557366815846
72,0.2301995479879434,0.24051902536520606,0.1519307382514165,0.2600844143947766,0.553968771368671
130,0.032817937436716786,0.41729161588843966,0.03747613072496012,0.3010506768280308,0.1647367313486353
74,0.16235014101697146,0.34703296622899954,0.1411741637152601,0.3820976066544829,0.507004313732275
101,0.19466674882735874,0.4829686292256029,0.15719144289518705,0.8920246624223032,0.5634815835871583
121,0.09566008573530405,0.3551107654929413,0.05399803403671972,0.12699823359439205,0.22009293749533998
146,0.11107116378024756,0.20806849234812075,0.1619517995436215,0.8358259157057565,0.3439099503608227
55,0.1886849432843422,0.207077612646463,0.025116886341518832,0.3679410913500635,0.5384514217625282
103,0.011868340564178093,0.3713299312194208,0.053078758303624754,0.8907713531014307,0.35106728044949637
149,0.18007854493716904,0.20135744920163764,0.18606170118324053,0.7580920429455299,0.39111377950585435
131,0.03721726746133446,0.2989691621042707,0.17561230657782156,0.5881667828160507,0.2783738199095398
59,0.1079227094980893,0.4254074534588398,0.1388916786618527,0.3064444363426546,0.4869759972815524
53,0.20171890844128293,0.16347371735989435,0.042676886611199616,0.4236301436078821,0.5743438009632109
124,0.14167199340781192,0.1791715410793717,0.19367850159107933,0.614351633447999,0.40584652139306227
146,0.21584044079337655,0.1757892204936795,0.1763902268847874,0.6265797224619336,0.40212843196034065
125,0.15857875459506043,0.23390154529703674,0.16617308464544156,0.3921740956129517,0.3626249321163213
148,0.20007578256732,0.26751618791724724,0.04534815401717958,0.7955456072154737,0.3633165873605546
79,0.18336789968141323,0.3935217078391585,0.1309624542521765,0.8205987915288587,0.5945358497199142
142,0.22332191699410908,0.46078902459399707,0.08315649975238061,0.5799024165558132,0.37423280850681306
135,0.21846865164813756,0.1752769846160451,0.1521912702465281,0.4307057843064289,0.3886394514432209
100,0.04881964711043972,0.3714911801483167,0.08244216047148666,0.4557863821225794,0.31807182301250625
144,0.18296529288817173,0.399562377377378,0.05801274688543386,0.6608507331175849,0.3380440089770451
70,0.22805129868125737,0.10088756472113332,0.18310634857295263,0.6990884672676503,0.6583064016958426
62,0.24905818013111802,0.20011668555846718,0.08560689783659234,0.5172880822588434,0.6258527377044119
132,0.11108318147736462,0.3153908751258244,0.09062527778143654,0.47127783966044534,0.2844805423742919
82,0.15526014741978816,0.20280360654726448,0.14712109881736718,0.40033243660879625,0.4826490595265155
115,0.01559525698413311,0.47491476728365756,0.10761074915517814,0.5016983461558553,0.2624197001789621
104,0.07534064244807809,0.3624526225367326,0.08726839465834398,0.1290008364045413,0.2665141033475162
52,0.10947925666966156,0.13425734326874772,0.1616838444983061,0.6699782598699677,0.5912005207760114
53,0.017035998391187662,0.3714904034429021,0.08410285815724121,0.5268218120913554,0.44533790423323644
120,0.1232199702094648,0.2779617802974116,0.15137727483569885,0.6627633863678791,0.3940015603963737
110,0.1487593487233251,0.42247488971692604,0.15340528283080535,0.5857324383005315,0.43239201464342103
76,0.08388683396059109,0.12667398518086906,0.028504776145585504,0.7306529856106097,0.4550306581448881
108,0.1609305336392797,0.4932223914086541,0.10445030905286228,0.7768184807314094,0.4679813000427785
138,0.24571498540854042,0.29549613530188057,0.19157522857644285,0.3018925874903916,0.39415209579634186
93,0.1802694812863221,0.389351635576778,0.19845518300364945,0.720198208361398,0.5566642480314293
96,0.2313688549590548,0.20552109597277363,0.16449828484408582,0.6201184981808967,0.560054983036963
126,0.033086774897666565,0.45768519976656596,0.1057424963007513,0.21632089652925945,0.18733927523405233
93,0.05669540293980509,0.110791023044691,0.09946541678022529,0.5589354427071995,0.3735991178993546
56,0.043428536585939065,0.28658152986502855,0.035722401790309326,0.30663185763925704,0.39670101517132034
88,0.09561939284795906,0.152231466417741,0.09890414687573111,0.3964967432186536,0.3909184609571863
92,0.03478010633313383,0.14027146585060618,0.13865959794007746,0.34515167270522307,0.32979626941689605
89,0.24909910961410858,0.24611678773311715,0.15639939912670053,0.6257186994221261,0.5948926981878032
110,0.10718982470858361,0.3531475669561299,0.02735245838295392,0.783832259576397,0.38417827750618627
112,0.11366543591506864,0.29712017740865637,0.08158633506022991,0.4433710682974946,0.3376076400071527
76,0.19287066177859408,0.3512277894347412,0.04649417237081296,0.15736569052549598,0.44565440265415907
67,0.12159595308634708,0.24515185144952756,0.1619808445422012,0.4598985871290643,0.5152084130204058
81,0.048944667210280304,0.4902883593069085,0.1439297484202173,0.7426468206590046,0.4571514639891402
113,0.04704369741123728,0.31467403646188763,0.12486315089837595,0.6833372313860042,0.33995203430666476
72,0.030995609153993194,0.22644480813495954,0.06173897704233071,0.3850097516920282,0.3635935893939318
141,0.24974283716076628,0.14498061650646055,0.07119143861669676,0.3621930856090091,0.3526837460131702
92,0.21543337600601783,0.4456240296408637,0.0459522588930081,0.619670237913282,0.5102049895452757
131,0.05477264017418958,0.4391566203766367,0.040216436388313626,0.8668689801736962,0.2957557467468353
60,0.1811195877617795,0.4581518300163917,0.18033204074188267,0.18461475402705319,0.5420633960877653
98,0.18861211077436904,0.25642789442498115,0.1020811653584563,0.2126499933414806,0.4091133645086108
68,0.02384927139525395,0.14521695420501723,0.13011106560192903,0.7679451072457979,0.47309779194565976
127,0.22409855859383196,0.21252470040869148,0.11957527324792776,0.1797361506039181,0.35446604215440347
145,0.2259145181813183,0.4380689615784259,0.0865625432982958,0.23767939526475532,0.30048396273545586
107,0.17863959360151843,0.4056265572837484,0.12906753013410044,0.6174364257366365,0.4648899314423341
101,0.0726143936386329,0.45817580871940344,0.18405817688070203,0.7600110574030018,0.4379784365076508
60,0.060741201586648294,0.30804844444009505,0.181278108772636,0.38606520697912894,0.4743913663328637
144,0.11940198934507423,0.4604317923148079,0.16860485790111915,0.3656110138675659,0.26602593634452765
104,0.20129020057090868,0.4991075584360497,0.09714533868198345,0.1450092502833984,0.38702116604329084
94,0.0520856234422299,0.19047216453970264,0.053919884803774,0.20052101561909544,0.2765492181433356
147,0.11559391337789456,0.13981284010624606,0.15280718209364463,0.19686357571101443,0.21353011001976585
67,0.05783951920902191,0.34677462442886864,0.06974753577605255,0.49726440227252167,0.4284074620530451
93,0.15153688306959381,0.3549957777754492,0.10142682672490125,0.5034436463474103,0.44864265472207704
134,0.22070339370360065,0.4094746568679568,0.013462909298881689,0.6475017167433493,0.3815185614014631
73,0.07518116985984487,0.30019293590913376,0.1447347897165714,0.18811806626190358,0.3941805820128697
106,0.05175877769532518,0.11941880421435674,0.11073139702312336,0.5227638218490581,0.32742822310485364
128,0.1450724992988692,0.39492678242609947,0.08139965813849105,0.43586429546773064,0.31629797171792484
127,0.2010500776849216,0.19069565534146427,0.0728654859098822,0.4955069133331328,0.3781926469470089
116,0.18326296103778525,0.43787732728139206,0.19530717358215618,0.4854691434271864,0.44215336305230646
67,0.010335610659207451,0.32479656293940007,0.01355816179476937,0.21065500238545348,0.30585631478828523
64,0.023190796949510914,0.462960074281191,0.1368231848390464,0.7127407494944975,0.4761491410890779
136,0.021500303313221617,0.19190154591787795,0.04369438342767437,0.7278384468546227,0.22439571572389375
99,0.24675127205150033,0.48060973444629973,0.12772447339385223,0.8875833414087252,0.6036826024856363
103,0.060352443561798516,0.38788886678110013,0.12330404199660301,0.27837510448075786,0.30031383690041147
50,0.22262758036719021,0.39516275528303324,0.08883178538947249,0.7203567159245435,0.6799688796711689
58,0.14893785053990968,0.15172614136693252,0.18317142545734513,0.7302106220508111,0.629354760079019
146,0.07733639755790499,0.21794325046844923,0.1784636867490177,0.3738007517078984,0.22774838284330123
102,0.12787880777661506,0.4235865481681407,0.1081134435930753,0.3434891965607812,0.37103414374833993
118,0.08969964754820685,0.3682590971450227,0.18666630332680434,0.89357100662521,0.4301104054491499
146,0.07727624284384593,0.3786913305946359,0.05067071907026834,0.8273697538007897,0.26729085694772664
109,0.19065435224552701,0.2612667871373014,0.15047389038319794,0.7619943669820342,0.5071773465706604
137,0.04115436539542556,0.48692243450549044,0.10069141332930799,0.8608836233195256,0.28849221885151133
71,0.1598879372017034,0.4700932121067152,0.024806646668793585,0.8454017178456836,0.5599021457181873
114,0.21182815225048704,0.16552615042701796,0.17240402627842039,0.6290916829404625,0.493425284124899
65,0.12550297248994327,0.19924654791958002,0.19403556402699318,0.1929824223737077,0.4841633853264877
56,0.1338119662491679,0.38120321851147054,0.19897475285139324,0.7316206797743526,0.6283448067196791
142,0.03267215648243819,0.47586650428557586,0.036094979926625546,0.5503550780407375,0.17791394841299207
132,0.09618433839000544,0.13994830875337785,0.08156665997784904,0.20049110851081198,0.21329079024430692
123,0.22382469509054204,0.18126612784634233,0.05251799698966106,0.5777540360098631,0.4190002315793249
106,0.15473129442986183,0.13817937117916823,0.08949007346901587,0.8937101787063384,0.4857962301157497
145,0.22695169244138272,0.4761771253266138,0.03474792766427343,0.8397095661631162,0.40109760749557705
84,0.07615010462844918,0.3705500582595519,0.042137418126038606,0.8896599037080569,0.4613220421576312
93,0.14109744685895598,0.4018347862075061,0.08529857614776826,0.14984489791757616,0.3620761122156829
93,0.11444866279000344,0.19929153562286112,0.07287012760322259,0.4419913446258984,0.39155011647747184
65,0.0887705404737807,0.2926857459784302,0.10370617364658548,0.2960092329002363,0.43557780246508415
141,0.024176968356732942,0.23262764861887453,0.1958472336609707,0.5482751147513573,0.2367531879357194
108,0.01149181388350983,0.4246584731947327,0.12884953461842033,0.7851244994475752,0.34490734623204206
144,0.1438740819690163,0.3269436011843262,0.13922243983566027,0.4633367886818589,0.29584300744275055
138,0.0262256743751772,0.25582461005199747,0.19531059586732924,0.4745744245245035,0.23264223018949187
53,0.10707441185473685,0.1095097744733292,0.1819595109415795,0.7488557762580691,0.6099219302975087
66,0.2036338737343741,0.22023218074309572,0.06658689264427443,0.2244391708922252,0.5067930775970915
106,0.011660211579224145,0.22985675605348144,0.03949237286060891,0.7460024775663675,0.3074916350788188
88,0.21433136793089216,0.48076027505881247,0.16336359429516573,0.22533808993253707,0.4893112868423767
103,0.21750557379165122,0.30477049310091453,0.09603611182625525,0.7520208413817681,0.5255736294193418
118,0.16398730357640987,0.155465671143934,0.08982999120701239,0.8675965687011512,0.4530398834418041
66,0.17605050134590108,0.3246429305064026,0.19676513591607694,0.23481733091743334,0.5361149717612285
60,0.03230058892185008,0.14494392038054316,0.10088987311764953,0.8234592003679775,0.5041183193503205
133,0.2362389430847443,0.1110834920210289,0.1728435551485554,0.3638489798564345,0.40552226680697895
95,0.1515787135112504,0.2771701273578402,0.10864631736585437,0.8763563749132278,0.5201506440891127
54,0.08476732350626749,0.27830976376977634,0.18328367338098328,0.2782647602324205,0.4932570125545182
146,0.186845120927637,0.28950282637730174,0.10913024243533452,0.5768628521544354,0.3391852762398942
100,0.2478138900641348,0.42001705424413693,0.16419777739062788,0.2714981016785183,0.4930112323496762
122,0.09373348228985391,0.42032658506256093,0.04364180034402326,0.6732141690319031,0.32045968800485847
75,0.20413228208452855,0.4787804964744361,0.07697461582604186,0.402385921206168,0.5199860844477261
88,0.2047767905992263,0.3842927217443659,0.1283454650436722,0.23415533819844356,0.46846836519646123
101,0.01664629697868988,0.48095661969901515,0.16653527382578445,0.7586159896004839,0.3803189747312315
99,0.10881199910340923,0.1307487239736275,0.11819482481102415,0.5285539988720219,0.4039195288918824
77,0.08776347948740847,0.2810800194298702,0.11599962440201383,0.5862293767579948,0.4616328566510721
62,0.19545684904374924,0.4242023733143555,0.04032332670335828,0.5844761466285008,0.5729357241464178
127,0.021603988779841467,0.4835655225452812,0.15746985286051388,0.2710433038271767,0.20564019181149823
57,0.12846411181676395,0.10673088326693657,0.019267462215593473,0.2504851172646151,0.45242170897424805
113,0.19112109480835807,0.1797106758385396,0.06527152023634289,0.6925072848319981,0.44761905038845906
122,0.03103439119519625,0.24908054723114034,0.11361972878473803,0.732522237305769,0.30388329105072565
129,0.09025742588443045,0.22392080990777005,0.11384480513988393,0.28094702709180586,0.24595901077030216
88,0.012923226190673596,0.26504348025930424,0.023468322250672056,0.8703820185658765,0.38109463618505035
148,0.093033396281074,0.14017901212094097,0.11717641337459694,0.38168653868647495,0.2129379297401004
142,0.013479659862453275,0.35676477729373546,0.18272999842077833,0.42038217788025445,0.19330012882057018
105,0.0660300746337132,0.2722607361384448,0.09835465703786327,0.7501915157092885,0.38380723312734494
72,0.17559828920285495,0.28172271710016283,0.02283407690449906,0.7211764694076284,0.5454073849258948
135,0.020495326157101017,0.13635708727647003,0.08474492581856548,0.5782012115434167,0.21298400617750046
143,0.06277158019109004,0.3191989156827688,0.015664431411825722,0.13271363612716192,0.11030292196214371
101,0.2059260725074708,0.16846378100588355,0.08225542593745203,0.6363481838634433,0.4925052724043932
130,0.1107918867804834,0.18039641953450009,0.10763837035146478,0.38501769063384894,0.27977158436979077
81,0.17263966148897494,0.2660796984805065,0.1074513486407569,0.6042064252358287,0.526197519843546
75,0.09119052491973176,0.39117531533253413,0.11790243467292208,0.2698882522325503,0.40821009674343744
75,0.03860365860520993,0.40294015205962397,0.07269074260630573,0.3438004839080578,0.3575796865688228
68,0.05331960781165678,0.3882273954602652,0.06238475174084543,0.8561965905582107,0.4901808658384714
64,0.19162544292601968,0.48989566800791695,0.17292038250264738,0.49815242983285835,0.5992615376010483
98,0.19849333325977486,0.2640102349571174,0.08355831700906197,0.5480760015954672,0.4776825270565156
106,0.2220764940195174,0.3754960561209101,0.07890262778553508,0.1368050434787656,0.39079090442753284
128,0.1359538928765994,0.1863298848659213,0.08591959090817523,0.2793971453414342,0.2786057690204964
143,0.02877791739754259,0.14441562042619244,0.1771455676957362,0.3426657976399288,0.1862915122640686
90,0.037309535380369484,0.34766733933487753,0.13115211940704777,0.5226126469318301,0.37056195899151767
73,0.14115728393097698,0.20256521705746758,0.15545488096649612,0.3931459613902184,0.4988527002025215
55,0.13361817875415047,0.3861202789686572,0.13674164910981035,0.3160436855525458,0.5231617576331687
103,0.21674908745751198,0.40971543806782607,0.15277714712428508,0.5714757935181694,0.5114801962651088
74,0.09093438148404728,0.14201134352201403,0.1694774955580974,0.49366111380519195,0.4763641643199199
87,0.023951925031514054,0.20594510047768633,0.030473362343331638,0.32773454901433247,0.2882929872685618
93,0.06582416577550373,0.49171542176836824,0.04785923820527601,0.6480405710843373,0.37899355869693124
65,0.13838379320609545,0.2005749752068487,0.042088266047399826,0.8691047748705131,0.5702016752785485
